id,z,x,code,key,pos
3548,12,68,12,center_pane,1268
3549,13,68,12,center_pane,1368
3550,14,68,1,wall,1468
3551,15,68,12,center_pane,1568
3552,16,68,12,center_pane,1668
3553,17,68,12,center_pane,1768
3554,18,68,12,center_pane,1868
3555,19,68,12,center_pane,1968
3556,20,68,12,center_pane,2068
3557,21,68,12,center_pane,2168
3558,22,68,12,center_pane,2268
3559,23,68,12,center_pane,2368
3560,24,68,12,center_pane,2468
3561,25,68,12,center_pane,2568
3562,26,68,12,center_pane,2668
3563,27,68,,,2768
3564,28,68,9,rubble,2868
3565,29,68,,,2968
3566,30,68,12,center_pane,3068
3567,31,68,12,center_pane,3168
3568,32,68,12,center_pane,3268
3569,33,68,12,center_pane,3368
3570,34,68,12,center_pane,3468
3571,35,68,12,center_pane,3568
3572,36,68,1,wall,3668
3573,37,68,13,center_pane,3768
3574,38,68,13,center_pane,3868
3575,39,68,13,center_pane,3968
3576,40,68,13,center_pane,4068
3577,41,68,2,door,4168
3578,42,68,13,center_pane,4268
3579,43,68,13,center_pane,4368
3580,44,68,13,center_pane,4468
3581,45,68,13,center_pane,4568
3582,46,68,13,center_pane,4668
3583,47,68,13,center_pane,4768
3584,48,68,13,center_pane,4868
3585,49,68,13,center_pane,4968
3586,50,68,1,wall,5068
3587,51,68,1,wall,5168
3588,0,69,1,wall,069
3589,1,69,1,wall,169
3590,2,69,1,wall,269
3591,3,69,1,wall,369
3592,4,69,1,wall,469
3593,5,69,1,wall,569
3594,6,69,1,wall,669
3595,7,69,1,wall,769
3596,8,69,1,wall,869
3597,9,69,1,wall,969
3598,10,69,12,center_pane,1069
3599,11,69,12,center_pane,1169
3600,12,69,12,center_pane,1269
3601,13,69,12,center_pane,1369
3602,14,69,1,wall,1469
3603,15,69,12,center_pane,1569
3604,16,69,12,center_pane,1669
3605,17,69,12,center_pane,1769
3606,18,69,12,center_pane,1869
3607,19,69,12,center_pane,1969
3608,20,69,5,red,2069
3609,21,69,12,center_pane,2169
3610,22,69,12,center_pane,2269
3611,23,69,12,center_pane,2369
3612,24,69,12,center_pane,2469
3613,25,69,12,center_pane,2569
3614,26,69,12,center_pane,2669
3615,27,69,9,rubble,2769
3616,28,69,6,yellow,2869
3617,29,69,9,rubble,2969
3618,30,69,12,center_pane,3069
3619,31,69,12,center_pane,3169
3620,32,69,12,center_pane,3269
3621,33,69,12,center_pane,3369
3622,34,69,12,center_pane,3469
3623,35,69,1,wall,3569
3624,36,69,1,wall,3669
3625,37,69,13,center_pane,3769
3626,38,69,13,center_pane,3869
3627,39,69,13,center_pane,3969
3628,40,69,13,center_pane,4069
3629,41,69,1,wall,4169
3630,42,69,13,center_pane,4269
3631,43,69,13,center_pane,4369
3632,44,69,13,center_pane,4469
3633,45,69,13,center_pane,4569
3634,46,69,13,center_pane,4669
3635,47,69,13,center_pane,4769
3636,48,69,13,center_pane,4869
3637,49,69,13,center_pane,4969
3638,50,69,1,wall,5069
3639,51,69,1,wall,5169
3640,0,70,1,wall,070
3641,1,70,1,wall,170
3642,2,70,13,center_pane,270
3643,3,70,13,center_pane,370
3644,4,70,13,center_pane,470
3645,5,70,13,center_pane,570
3646,6,70,13,center_pane,670
3647,7,70,13,center_pane,770
3648,8,70,13,center_pane,870
3649,9,70,2,door,970
3650,10,70,13,center_pane,1070
3651,11,70,13,center_pane,1170
3652,12,70,13,center_pane,1270
3653,13,70,13,center_pane,1370
3654,14,70,1,wall,1470
3655,15,70,12,center_pane,1570
3656,16,70,12,center_pane,1670
3657,17,70,12,center_pane,1770
3658,18,70,12,center_pane,1870
3659,19,70,12,center_pane,1970
3660,20,70,12,center_pane,2070
3661,21,70,12,center_pane,2170
3662,22,70,12,center_pane,2270
3663,23,70,12,center_pane,2370
3664,24,70,12,center_pane,2470
3665,25,70,12,center_pane,2570
3666,26,70,12,center_pane,2670
3667,27,70,12,center_pane,2770
3668,28,70,9,rubble,2870
3669,29,70,12,center_pane,2970
3670,30,70,12,center_pane,3070
3671,31,70,12,center_pane,3170
3672,32,70,12,center_pane,3270
3673,33,70,12,center_pane,3370
3674,34,70,1,wall,3470
3675,35,70,1,wall,3570
3676,36,70,1,wall,3670
3677,37,70,13,center_pane,3770
3678,38,70,13,center_pane,3870
3679,39,70,13,center_pane,3970
3680,40,70,13,center_pane,4070
3681,41,70,1,wall,4170
3682,42,70,1,wall,4270
3683,43,70,1,wall,4370
3684,44,70,1,wall,4470
3685,45,70,1,wall,4570
3686,46,70,1,wall,4670
3687,47,70,13,center_pane,4770
3688,48,70,13,center_pane,4870
3689,49,70,13,center_pane,4970
3690,50,70,1,wall,5070
3691,51,70,1,wall,5170
3692,0,71,1,wall,071
3693,1,71,1,wall,171
3694,2,71,13,center_pane,271
3695,3,71,13,center_pane,371
3696,4,71,13,center_pane,471
3697,5,71,13,center_pane,571
3698,6,71,13,center_pane,671
3699,7,71,13,center_pane,771
3700,8,71,13,center_pane,871
3701,9,71,2,door,971
3702,10,71,13,center_pane,1071
3703,11,71,13,center_pane,1171
3704,12,71,13,center_pane,1271
3705,13,71,13,center_pane,1371
3706,14,71,1,wall,1471
3707,15,71,1,wall,1571
3708,16,71,2,door,1671
3709,17,71,2,door,1771
3710,18,71,1,wall,1871
3711,19,71,1,wall,1971
3712,20,71,1,wall,2071
3713,21,71,1,wall,2171
3714,22,71,1,wall,2271
3715,23,71,1,wall,2371
3716,24,71,1,wall,2471
3717,25,71,1,wall,2571
3718,26,71,1,wall,2671
3719,27,71,1,wall,2771
3720,28,71,1,wall,2871
3721,29,71,1,wall,2971
3722,30,71,1,wall,3071
3723,31,71,1,wall,3171
3724,32,71,1,wall,3271
3725,33,71,1,wall,3371
3726,34,71,1,wall,3471
3727,35,71,1,wall,3571
3728,36,71,1,wall,3671
3729,37,71,13,center_pane,3771
3730,38,71,13,center_pane,3871
3731,39,71,13,center_pane,3971
3732,40,71,13,center_pane,4071
3733,41,71,1,wall,4171
3734,42,71,1,wall,4271
3735,43,71,1,wall,4371
3736,44,71,13,center_pane,4471
3737,45,71,13,center_pane,4571
3738,46,71,13,center_pane,4671
3739,47,71,13,center_pane,4771
3740,48,71,13,center_pane,4871
3741,49,71,13,center_pane,4971
3742,50,71,1,wall,5071
3743,51,71,1,wall,5171
3744,0,72,1,wall,072
3745,1,72,1,wall,172
3746,2,72,13,center_pane,272
3747,3,72,13,center_pane,372
3748,4,72,13,center_pane,472
3749,5,72,13,center_pane,572
3750,6,72,13,center_pane,672
3751,7,72,13,center_pane,772
3752,8,72,13,center_pane,872
3753,9,72,1,wall,972
3754,10,72,13,center_pane,1072
3755,11,72,13,center_pane,1172
3756,12,72,13,center_pane,1272
3757,13,72,13,center_pane,1372
3758,14,72,13,center_pane,1472
3759,15,72,13,center_pane,1572
3760,16,72,13,center_pane,1672
3761,17,72,13,center_pane,1772
3762,18,72,13,center_pane,1872
3763,19,72,13,center_pane,1972
3764,20,72,13,center_pane,2072
3765,21,72,13,center_pane,2172
3766,22,72,13,center_pane,2272
3767,23,72,13,center_pane,2372
3768,24,72,13,center_pane,2472
3769,25,72,13,center_pane,2572
3770,26,72,13,center_pane,2672
3771,27,72,13,center_pane,2772
3772,28,72,13,center_pane,2872
3773,29,72,13,center_pane,2972
3774,30,72,13,center_pane,3072
3775,31,72,13,center_pane,3172
3776,32,72,13,center_pane,3272
3777,33,72,13,center_pane,3372
3778,34,72,13,center_pane,3472
3779,35,72,13,center_pane,3572
3780,36,72,13,center_pane,3672
3781,37,72,13,center_pane,3772
3782,38,72,13,center_pane,3872
3783,39,72,13,center_pane,3972
3784,40,72,13,center_pane,4072
3785,41,72,1,wall,4172
3786,42,72,1,wall,4272
3787,43,72,13,center_pane,4372
3788,44,72,13,center_pane,4472
3789,45,72,13,center_pane,4572
3790,46,72,13,center_pane,4672
3791,47,72,13,center_pane,4772
3792,48,72,13,center_pane,4872
3793,49,72,13,center_pane,4972
3794,50,72,1,wall,5072
3795,51,72,1,wall,5172
3796,0,73,1,wall,073
3797,1,73,1,wall,173
3798,2,73,13,center_pane,273
3799,3,73,13,center_pane,373
3800,4,73,13,center_pane,473
3801,5,73,13,center_pane,573
3802,6,73,1,wall,673
3803,7,73,1,wall,773
3804,8,73,1,wall,873
3805,9,73,1,wall,973
3806,10,73,13,center_pane,1073
3807,11,73,13,center_pane,1173
3808,12,73,13,center_pane,1273
3809,13,73,13,center_pane,1373
3810,14,73,13,center_pane,1473
3811,15,73,13,center_pane,1573
3812,16,73,13,center_pane,1673
3813,17,73,13,center_pane,1773
3814,18,73,13,center_pane,1873
3815,19,73,13,center_pane,1973
3816,20,73,13,center_pane,2073
3817,21,73,13,center_pane,2173
3818,22,73,13,center_pane,2273
3819,23,73,13,center_pane,2373
3820,24,73,13,center_pane,2473
3821,25,73,13,center_pane,2573
3822,26,73,13,center_pane,2673
3823,27,73,13,center_pane,2773
3824,28,73,13,center_pane,2873
3825,29,73,13,center_pane,2973
3826,30,73,13,center_pane,3073
3827,31,73,13,center_pane,3173
3828,32,73,13,center_pane,3273
3829,33,73,13,center_pane,3373
3830,34,73,13,center_pane,3473
3831,35,73,13,center_pane,3573
3832,36,73,13,center_pane,3673
3833,37,73,13,center_pane,3773
3834,38,73,13,center_pane,3873
3835,39,73,13,center_pane,3973
3836,40,73,13,center_pane,4073
3837,41,73,1,wall,4173
3838,42,73,13,center_pane,4273
3839,43,73,13,center_pane,4373
3840,44,73,13,center_pane,4473
3841,45,73,13,center_pane,4573
3842,46,73,13,center_pane,4673
3843,47,73,13,center_pane,4773
3844,48,73,13,center_pane,4873
3845,49,73,13,center_pane,4973
3846,50,73,1,wall,5073
3847,51,73,1,wall,5173
3848,0,74,1,wall,074
3849,1,74,1,wall,174
3850,2,74,13,center_pane,274
3851,3,74,13,center_pane,374
3852,4,74,13,center_pane,474
3853,5,74,13,center_pane,574
3854,6,74,13,center_pane,674
3855,7,74,1,wall,774
3856,8,74,1,wall,874
3857,9,74,1,wall,974
3858,10,74,13,center_pane,1074
3859,11,74,13,center_pane,1174
3860,12,74,13,center_pane,1274
3861,13,74,13,center_pane,1374
3862,14,74,13,center_pane,1474
3863,15,74,13,center_pane,1574
3864,16,74,13,center_pane,1674
3865,17,74,13,center_pane,1774
3866,18,74,13,center_pane,1874
3867,19,74,13,center_pane,1974
3868,20,74,13,center_pane,2074
3869,21,74,13,center_pane,2174
3870,22,74,13,center_pane,2274
3871,23,74,13,center_pane,2374
3872,24,74,13,center_pane,2474
3873,25,74,13,center_pane,2574
3874,26,74,13,center_pane,2674
3875,27,74,13,center_pane,2774
3876,28,74,13,center_pane,2874
3877,29,74,13,center_pane,2974
3878,30,74,13,center_pane,3074
3879,31,74,13,center_pane,3174
3880,32,74,13,center_pane,3274
3881,33,74,13,center_pane,3374
3882,34,74,13,center_pane,3474
3883,35,74,13,center_pane,3574
3884,36,74,13,center_pane,3674
3885,37,74,13,center_pane,3774
3886,38,74,13,center_pane,3874
3887,39,74,13,center_pane,3974
3888,40,74,13,center_pane,4074
3889,41,74,1,wall,4174
3890,42,74,13,center_pane,4274
3891,43,74,13,center_pane,4374
3892,44,74,13,center_pane,4474
3893,45,74,13,center_pane,4574
3894,46,74,13,center_pane,4674
3895,47,74,13,center_pane,4774
3896,48,74,13,center_pane,4874
3897,49,74,13,center_pane,4974
3898,50,74,1,wall,5074
3899,51,74,1,wall,5174
3900,0,75,1,wall,075
3901,1,75,1,wall,175
3902,2,75,13,center_pane,275
3903,3,75,13,center_pane,375
3904,4,75,13,center_pane,475
3905,5,75,13,center_pane,575
3906,6,75,13,center_pane,675
3907,7,75,13,center_pane,775
3908,8,75,1,wall,875
3909,9,75,1,wall,975
3910,10,75,13,center_pane,1075
3911,11,75,13,center_pane,1175
3912,12,75,13,center_pane,1275
3913,13,75,13,center_pane,1375
3914,14,75,13,center_pane,1475
3915,15,75,13,center_pane,1575
3916,16,75,13,center_pane,1675
3917,17,75,13,center_pane,1775
3918,18,75,13,center_pane,1875
3919,19,75,13,center_pane,1975
3920,20,75,13,center_pane,2075
3921,21,75,13,center_pane,2175
3922,22,75,13,center_pane,2275
3923,23,75,13,center_pane,2375
3924,24,75,13,center_pane,2475
3925,25,75,13,center_pane,2575
3926,26,75,13,center_pane,2675
3927,27,75,13,center_pane,2775
3928,28,75,13,center_pane,2875
3929,29,75,13,center_pane,2975
3930,30,75,13,center_pane,3075
3931,31,75,13,center_pane,3175
3932,32,75,13,center_pane,3275
3933,33,75,13,center_pane,3375
3934,34,75,13,center_pane,3475
3935,35,75,13,center_pane,3575
3936,36,75,13,center_pane,3675
3937,37,75,13,center_pane,3775
3938,38,75,13,center_pane,3875
3939,39,75,13,center_pane,3975
3940,40,75,13,center_pane,4075
3941,41,75,1,wall,4175
3942,42,75,13,center_pane,4275
3943,43,75,13,center_pane,4375
3944,44,75,13,center_pane,4475
3945,45,75,13,center_pane,4575
3946,46,75,13,center_pane,4675
3947,47,75,13,center_pane,4775
3948,48,75,13,center_pane,4875
3949,49,75,13,center_pane,4975
3950,50,75,1,wall,5075
3951,51,75,1,wall,5175
3952,0,76,1,wall,076
3953,1,76,1,wall,176
3954,2,76,13,center_pane,276
3955,3,76,13,center_pane,376
3956,4,76,13,center_pane,476
3957,5,76,13,center_pane,576
3958,6,76,13,center_pane,676
3959,7,76,13,center_pane,776
3960,8,76,13,center_pane,876
3961,9,76,1,wall,976
3962,10,76,1,wall,1076
3963,11,76,1,wall,1176
3964,12,76,1,wall,1276
3965,13,76,1,wall,1376
3966,14,76,1,wall,1476
3967,15,76,1,wall,1576
3968,16,76,1,wall,1676
3969,17,76,1,wall,1776
3970,18,76,1,wall,1876
3971,19,76,1,wall,1976
3972,20,76,1,wall,2076
3973,21,76,1,wall,2176
3974,22,76,1,wall,2276
3975,23,76,1,wall,2376
3976,24,76,1,wall,2476
3977,25,76,1,wall,2576
3978,26,76,2,door,2676
3979,27,76,1,wall,2776
3980,28,76,1,wall,2876
3981,29,76,1,wall,2976
3982,30,76,1,wall,3076
3983,31,76,1,wall,3176
3984,32,76,1,wall,3276
3985,33,76,1,wall,3376
3986,34,76,1,wall,3476
3987,35,76,1,wall,3576
3988,36,76,1,wall,3676
3989,37,76,13,center_pane,3776
3990,38,76,13,center_pane,3876
3991,39,76,13,center_pane,3976
3992,40,76,13,center_pane,4076
3993,41,76,1,wall,4176
3994,42,76,1,wall,4276
3995,43,76,1,wall,4376
3996,44,76,1,wall,4476
3997,45,76,1,wall,4576
3998,46,76,1,wall,4676
3999,47,76,1,wall,4776
4000,48,76,1,wall,4876
4001,49,76,1,wall,4976
4002,50,76,1,wall,5076
4003,51,76,1,wall,5176
4004,0,77,1,wall,077
4005,1,77,1,wall,177
4006,2,77,13,center_pane,277
4007,3,77,13,center_pane,377
4008,4,77,13,center_pane,477
4009,5,77,13,center_pane,577
4010,6,77,13,center_pane,677
4011,7,77,13,center_pane,777
4012,8,77,13,center_pane,877
4013,9,77,13,center_pane,977
4014,10,77,13,center_pane,1077
4015,11,77,13,center_pane,1177
4016,12,77,13,center_pane,1277
4017,13,77,13,center_pane,1377
4018,14,77,13,center_pane,1477
4019,15,77,13,center_pane,1577
4020,16,77,13,center_pane,1677
4021,17,77,1,wall,1777
4022,18,77,1,wall,1877
4023,19,77,13,center_pane,1977
4024,20,77,13,center_pane,2077
4025,21,77,13,center_pane,2177
4026,22,77,1,wall,2277
4027,23,77,1,wall,2377
4028,24,77,1,wall,2477
4029,25,77,13,center_pane,2577
4030,26,77,13,center_pane,2677
4031,27,77,1,wall,2777
4032,28,77,13,center_pane,2877
4033,29,77,13,center_pane,2977
4034,30,77,13,center_pane,3077
4035,31,77,13,center_pane,3177
4036,32,77,13,center_pane,3277
4037,33,77,13,center_pane,3377
4038,34,77,13,center_pane,3477
4039,35,77,9,rubble,3577
4040,36,77,2,door,3677
4041,37,77,13,center_pane,3777
4042,38,77,13,center_pane,3877
4043,39,77,13,center_pane,3977
4044,40,77,13,center_pane,4077
4045,41,77,2,door,4177
4046,42,77,13,center_pane,4277
4047,43,77,13,center_pane,4377
4048,44,77,13,center_pane,4477
4049,45,77,13,center_pane,4577
4050,46,77,13,center_pane,4677
4051,47,77,13,center_pane,4777
4052,48,77,13,center_pane,4877
4053,49,77,13,center_pane,4977
4054,50,77,1,wall,5077
4055,51,77,1,wall,5177
4056,0,78,1,wall,078
4057,1,78,1,wall,178
4058,2,78,13,center_pane,278
4059,3,78,13,center_pane,378
4060,4,78,13,center_pane,478
4061,5,78,13,center_pane,578
4062,6,78,13,center_pane,678
4063,7,78,13,center_pane,778
4064,8,78,13,center_pane,878
4065,9,78,13,center_pane,978
4066,10,78,13,center_pane,1078
4067,11,78,13,center_pane,1178
4068,12,78,13,center_pane,1278
4069,13,78,13,center_pane,1378
4070,14,78,13,center_pane,1478
4071,15,78,13,center_pane,1578
4072,16,78,13,center_pane,1678
4073,17,78,1,wall,1778
4074,18,78,1,wall,1878
4075,19,78,13,center_pane,1978
4076,20,78,13,center_pane,2078
4077,21,78,13,center_pane,2178
4078,22,78,13,center_pane,2278
4079,23,78,1,wall,2378
4080,24,78,1,wall,2478
4081,25,78,13,center_pane,2578
4082,26,78,13,center_pane,2678
4083,27,78,1,wall,2778
4084,28,78,13,center_pane,2878
4085,29,78,13,center_pane,2978
4086,30,78,13,center_pane,3078
4087,31,78,13,center_pane,3178
4088,32,78,13,center_pane,3278
4089,33,78,13,center_pane,3378
4090,34,78,9,rubble,3478
4091,35,78,6,yellow,3578
4092,36,78,1,wall,3678
4093,37,78,13,center_pane,3778
4094,38,78,13,center_pane,3878
4095,39,78,13,center_pane,3978
4096,40,78,13,center_pane,4078
4097,41,78,1,wall,4178
4098,42,78,13,center_pane,4278
4099,43,78,13,center_pane,4378
4100,44,78,13,center_pane,4478
4101,45,78,13,center_pane,4578
4102,46,78,13,center_pane,4678
4103,47,78,13,center_pane,4778
4104,48,78,13,center_pane,4878
4105,49,78,13,center_pane,4978
4106,50,78,1,wall,5078
4107,51,78,1,wall,5178
4108,0,79,1,wall,079
4109,1,79,1,wall,179
4110,2,79,13,center_pane,279
4111,3,79,13,center_pane,379
4112,4,79,13,center_pane,479
4113,5,79,13,center_pane,579
4114,6,79,13,center_pane,679
4115,7,79,13,center_pane,779
4116,8,79,5,red,879
4117,9,79,13,center_pane,979
4118,10,79,13,center_pane,1079
4119,11,79,13,center_pane,1179
4120,12,79,13,center_pane,1279
4121,13,79,13,center_pane,1379
4122,14,79,13,center_pane,1479
4123,15,79,13,center_pane,1579
4124,16,79,1,wall,1679
4125,17,79,1,wall,1779
4126,18,79,1,wall,1879
4127,19,79,13,center_pane,1979
4128,20,79,13,center_pane,2079
4129,21,79,13,center_pane,2179
4130,22,79,13,center_pane,2279
4131,23,79,13,center_pane,2379
4132,24,79,1,wall,2479
4133,25,79,13,center_pane,2579
4134,26,79,13,center_pane,2679
4135,27,79,1,wall,2779
4136,28,79,13,center_pane,2879
4137,29,79,13,center_pane,2979
4138,30,79,13,center_pane,3079
4139,31,79,1,wall,3179
4140,32,79,1,wall,3279
4141,33,79,1,wall,3379
4142,34,79,1,wall,3479
4143,35,79,1,wall,3579
4144,36,79,1,wall,3679
4145,37,79,13,center_pane,3779
4146,38,79,13,center_pane,3879
4147,39,79,13,center_pane,3979
4148,40,79,13,center_pane,4079
4149,41,79,1,wall,4179
4150,42,79,1,wall,4279
4151,43,79,1,wall,4379
4152,44,79,1,wall,4479
4153,45,79,1,wall,4579
4154,46,79,1,wall,4679
4155,47,79,13,center_pane,4779
4156,48,79,13,center_pane,4879
4157,49,79,13,center_pane,4979
4158,50,79,1,wall,5079
4159,51,79,1,wall,5179
4160,0,80,1,wall,080
4161,1,80,1,wall,180
4162,2,80,13,center_pane,280
4163,3,80,3,green,380
4164,4,80,13,center_pane,480
4165,5,80,13,center_pane,580
4166,6,80,13,center_pane,680
4167,7,80,13,center_pane,780
4168,8,80,13,center_pane,880
4169,9,80,13,center_pane,980
4170,10,80,13,center_pane,1080
4171,11,80,13,center_pane,1180
4172,12,80,13,center_pane,1280
4173,13,80,13,center_pane,1380
4174,14,80,13,center_pane,1480
4175,15,80,13,center_pane,1580
4176,16,80,13,center_pane,1680
4177,17,80,1,wall,1780
4178,18,80,1,wall,1880
4179,19,80,,,1980
4180,20,80,13,center_pane,2080
4181,21,80,5,red,2180
4182,22,80,13,center_pane,2280
4183,23,80,13,center_pane,2380
4184,24,80,1,wall,2480
4185,25,80,13,center_pane,2580
4186,26,80,13,center_pane,2680
4187,27,80,1,wall,2780
4188,28,80,13,center_pane,2880
4189,29,80,13,center_pane,2980
4190,30,80,13,center_pane,3080
4191,31,80,13,center_pane,3180
4192,32,80,13,center_pane,3280
4193,33,80,13,center_pane,3380
4194,34,80,1,wall,3480
4195,35,80,1,wall,3580
4196,36,80,1,wall,3680
4197,37,80,13,center_pane,3780
4198,38,80,13,center_pane,3880
4199,39,80,13,center_pane,3980
4200,40,80,13,center_pane,4080
4201,41,80,1,wall,4180
4202,42,80,1,wall,4280
4203,43,80,1,wall,4380
4204,44,80,13,center_pane,4480
4205,45,80,13,center_pane,4580
4206,46,80,9,rubble,4680
4207,47,80,13,center_pane,4780
4208,48,80,13,center_pane,4880
4209,49,80,13,center_pane,4980
4210,50,80,1,wall,5080
4211,51,80,1,wall,5180
4212,0,81,1,wall,081
4213,1,81,1,wall,181
4214,2,81,13,center_pane,281
4215,3,81,13,center_pane,381
4216,4,81,13,center_pane,481
4217,5,81,13,center_pane,581
4218,6,81,13,center_pane,681
4219,7,81,13,center_pane,781
4220,8,81,13,center_pane,881
4221,9,81,13,center_pane,981
4222,10,81,13,center_pane,1081
4223,11,81,13,center_pane,1181
4224,12,81,13,center_pane,1281
4225,13,81,13,center_pane,1381
4226,14,81,13,center_pane,1481
4227,15,81,13,center_pane,1581
4228,16,81,1,wall,1681
4229,17,81,1,wall,1781
4230,18,81,1,wall,1881
4231,19,81,9,rubble,1981
4232,20,81,13,center_pane,2081
4233,21,81,13,center_pane,2181
4234,22,81,13,center_pane,2281
4235,23,81,13,center_pane,2381
4236,24,81,1,wall,2481
4237,25,81,13,center_pane,2581
4238,26,81,13,center_pane,2681
4239,27,81,1,wall,2781
4240,28,81,13,center_pane,2881
4241,29,81,13,center_pane,2981
4242,30,81,13,center_pane,3081
4243,31,81,13,center_pane,3181
4244,32,81,13,center_pane,3281
4245,33,81,13,center_pane,3381
4246,34,81,13,center_pane,3481
4247,35,81,1,wall,3581
4248,36,81,1,wall,3681
4249,37,81,13,center_pane,3781
4250,38,81,13,center_pane,3881
4251,39,81,13,center_pane,3981
4252,40,81,13,center_pane,4081
4253,41,81,1,wall,4181
4254,42,81,1,wall,4281
4255,43,81,13,center_pane,4381
4256,44,81,13,center_pane,4481
4257,45,81,9,rubble,4581
4258,46,81,6,yellow,4681
4259,47,81,9,rubble,4781
4260,48,81,13,center_pane,4881
4261,49,81,13,center_pane,4981
4262,50,81,1,wall,5081
4263,51,81,1,wall,5181
4264,0,82,1,wall,082
4265,1,82,1,wall,182
4266,2,82,13,center_pane,282
4267,3,82,13,center_pane,382
4268,4,82,13,center_pane,482
4269,5,82,13,center_pane,582
4270,6,82,13,center_pane,682
4271,7,82,13,center_pane,782
4272,8,82,13,center_pane,882
4273,9,82,13,center_pane,982
4274,10,82,9,rubble,1082
4275,11,82,13,center_pane,1182
4276,12,82,13,center_pane,1282
4277,13,82,13,center_pane,1382
4278,14,82,13,center_pane,1482
4279,15,82,13,center_pane,1582
4280,16,82,13,center_pane,1682
4281,17,82,1,wall,1782
4282,18,82,1,wall,1882
4283,19,82,6,yellow,1982
4284,20,82,9,rubble,2082
4285,21,82,13,center_pane,2182
4286,22,82,13,center_pane,2282
4287,23,82,13,center_pane,2382
4288,24,82,13,center_pane,2482
4289,25,82,13,center_pane,2582
4290,26,82,13,center_pane,2682
4291,27,82,1,wall,2782
4292,28,82,13,center_pane,2882
4293,29,82,13,center_pane,2982
4294,30,82,13,center_pane,3082
4295,31,82,13,center_pane,3182
4296,32,82,13,center_pane,3282
4297,33,82,13,center_pane,3382
4298,34,82,13,center_pane,3482
4299,35,82,13,center_pane,3582
4300,36,82,1,wall,3682
4301,37,82,13,center_pane,3782
4302,38,82,13,center_pane,3882
4303,39,82,13,center_pane,3982
4304,40,82,13,center_pane,4082
4305,41,82,1,wall,4182
4306,42,82,13,center_pane,4282
4307,43,82,13,center_pane,4382
4308,44,82,13,center_pane,4482
4309,45,82,13,center_pane,4582
4310,46,82,9,rubble,4682
4311,47,82,13,center_pane,4782
4312,48,82,13,center_pane,4882
4313,49,82,13,center_pane,4982
4314,50,82,1,wall,5082
4315,51,82,1,wall,5182
4316,0,83,1,wall,083
4317,1,83,1,wall,183
4318,2,83,13,center_pane,283
4319,3,83,13,center_pane,383
4320,4,83,3,green,483
4321,5,83,13,center_pane,583
4322,6,83,13,center_pane,683
4323,7,83,13,center_pane,783
4324,8,83,13,center_pane,883
4325,9,83,9,rubble,983
4326,10,83,6,yellow,1083
4327,11,83,9,rubble,1183
4328,12,83,13,center_pane,1283
4329,13,83,13,center_pane,1383
4330,14,83,13,center_pane,1483
4331,15,83,13,center_pane,1583
4332,16,83,13,center_pane,1683
4333,17,83,1,wall,1783
4334,18,83,1,wall,1883
4335,19,83,9,rubble,1983
4336,20,83,13,center_pane,2083
4337,21,83,13,center_pane,2183
4338,22,83,13,center_pane,2283
4339,23,83,13,center_pane,2383
4340,24,83,13,center_pane,2483
4341,25,83,,,2583
4342,26,83,9,rubble,2683
4343,27,83,1,wall,2783
4344,28,83,13,center_pane,2883
4345,29,83,13,center_pane,2983
4346,30,83,5,red,3083
4347,31,83,13,center_pane,3183
4348,32,83,13,center_pane,3283
4349,33,83,13,center_pane,3383
4350,34,83,13,center_pane,3483
4351,35,83,13,center_pane,3583
4352,36,83,1,wall,3683
4353,37,83,13,center_pane,3783
4354,38,83,13,center_pane,3883
4355,39,83,13,center_pane,3983
4356,40,83,13,center_pane,4083
4357,41,83,1,wall,4183
4358,42,83,13,center_pane,4283
4359,43,83,3,green,4383
4360,44,83,13,center_pane,4483
4361,45,83,13,center_pane,4583
4362,46,83,13,center_pane,4683
4363,47,83,13,center_pane,4783
4364,48,83,13,center_pane,4883
4365,49,83,13,center_pane,4983
4366,50,83,1,wall,5083
4367,51,83,1,wall,5183
4368,0,84,1,wall,084
4369,1,84,1,wall,184
4370,2,84,13,center_pane,284
4371,3,84,13,center_pane,384
4372,4,84,13,center_pane,484
4373,5,84,13,center_pane,584
4374,6,84,13,center_pane,684
4375,7,84,13,center_pane,784
4376,8,84,13,center_pane,884
4377,9,84,13,center_pane,984
4378,10,84,9,rubble,1084
4379,11,84,13,center_pane,1184
4380,12,84,13,center_pane,1284
4381,13,84,13,center_pane,1384
4382,14,84,13,center_pane,1484
4383,15,84,13,center_pane,1584
4384,16,84,13,center_pane,1684
4385,17,84,1,wall,1784
4386,18,84,1,wall,1884
4387,19,84,13,center_pane,1984
4388,20,84,13,center_pane,2084
4389,21,84,13,center_pane,2184
4390,22,84,13,center_pane,2284
4391,23,84,13,center_pane,2384
4392,24,84,13,center_pane,2484
4393,25,84,9,rubble,2584
4394,26,84,6,yellow,2684
4395,27,84,1,wall,2784
4396,28,84,13,center_pane,2884
4397,29,84,13,center_pane,2984
4398,30,84,13,center_pane,3084
4399,31,84,13,center_pane,3184
4400,32,84,13,center_pane,3284
4401,33,84,13,center_pane,3384
4402,34,84,13,center_pane,3484
4403,35,84,13,center_pane,3584
4404,36,84,1,wall,3684
4405,37,84,13,center_pane,3784
4406,38,84,7,other,3884
4407,39,84,13,center_pane,3984
4408,40,84,13,center_pane,4084
4409,41,84,1,wall,4184
4410,42,84,13,center_pane,4284
4411,43,84,13,center_pane,4384
